"Step","lux_v2_mappo_seq - collection/reward/reward_mean","lux_v2_mappo_seq - collection/reward/reward_mean__MIN","lux_v2_mappo_seq - collection/reward/reward_mean__MAX"
"446","0.07071714103221893","0.07071714103221893","0.07071714103221893"
"447","0.04882356896996498","0.04882356896996498","0.04882356896996498"
"448","0.056355223059654236","0.056355223059654236","0.056355223059654236"
"449","0.05821692943572998","0.05821692943572998","0.05821692943572998"
"450","0.0714278593659401","0.0714278593659401","0.0714278593659401"
"451","0.08018140494823456","0.08018140494823456","0.08018140494823456"
"452","0.07130545377731323","0.07130545377731323","0.07130545377731323"
"453","0.03957795724272728","0.03957795724272728","0.03957795724272728"
"454","0.05935315787792206","0.05935315787792206","0.05935315787792206"
"455","0.0977756604552269","0.0977756604552269","0.0977756604552269"
"456","0.03942711651325226","0.03942711651325226","0.03942711651325226"
"457","0.03501210734248161","0.03501210734248161","0.03501210734248161"
"458","0.059406403452157974","0.059406403452157974","0.059406403452157974"
"459","0.05422491207718849","0.05422491207718849","0.05422491207718849"
"460","0.04830566421151161","0.04830566421151161","0.04830566421151161"
"461","0.06229773536324501","0.06229773536324501","0.06229773536324501"
"462","0.05777394026517868","0.05777394026517868","0.05777394026517868"
"463","0.04443642497062683","0.04443642497062683","0.04443642497062683"
"464","0.04239623248577118","0.04239623248577118","0.04239623248577118"
"465","0.05739596486091614","0.05739596486091614","0.05739596486091614"
"466","0.08309582620859146","0.08309582620859146","0.08309582620859146"
"467","0.0787675753235817","0.0787675753235817","0.0787675753235817"
"468","0.05558842048048973","0.05558842048048973","0.05558842048048973"
"469","0.0765296146273613","0.0765296146273613","0.0765296146273613"
"470","0.07985689491033554","0.07985689491033554","0.07985689491033554"
"471","0.045267947018146515","0.045267947018146515","0.045267947018146515"
"472","0.03720461577177048","0.03720461577177048","0.03720461577177048"
"473","0.059451594948768616","0.059451594948768616","0.059451594948768616"
"474","0.04557069018483162","0.04557069018483162","0.04557069018483162"
"475","0.060500968247652054","0.060500968247652054","0.060500968247652054"
"476","0.07184945791959763","0.07184945791959763","0.07184945791959763"
"477","0.04748504236340523","0.04748504236340523","0.04748504236340523"
"478","0.06941092014312744","0.06941092014312744","0.06941092014312744"
"479","0.11051495373249054","0.11051495373249054","0.11051495373249054"
"480","0.05761285126209259","0.05761285126209259","0.05761285126209259"
"481","0.058299172669649124","0.058299172669649124","0.058299172669649124"
"482","0.06350358575582504","0.06350358575582504","0.06350358575582504"
"483","0.04935428872704506","0.04935428872704506","0.04935428872704506"
"484","0.05834813043475151","0.05834813043475151","0.05834813043475151"
"485","0.07105046510696411","0.07105046510696411","0.07105046510696411"
"486","0.05344175174832344","0.05344175174832344","0.05344175174832344"
"487","0.043010320514440536","0.043010320514440536","0.043010320514440536"
"488","0.039050377905368805","0.039050377905368805","0.039050377905368805"
"489","0.05708666890859604","0.05708666890859604","0.05708666890859604"
"490","0.06853064894676208","0.06853064894676208","0.06853064894676208"
"491","0.06377540528774261","0.06377540528774261","0.06377540528774261"
"492","0.06358551979064941","0.06358551979064941","0.06358551979064941"
"493","0.07618837058544159","0.07618837058544159","0.07618837058544159"
"494","0.08662845939397812","0.08662845939397812","0.08662845939397812"
"495","0.04594999924302101","0.04594999924302101","0.04594999924302101"
"496","0.050118762999773026","0.050118762999773026","0.050118762999773026"
"497","0.0532100684940815","0.0532100684940815","0.0532100684940815"
"498","0.051535870879888535","0.051535870879888535","0.051535870879888535"
"499","0.07409223914146423","0.07409223914146423","0.07409223914146423"
"500","0.08978717774152756","0.08978717774152756","0.08978717774152756"
"501","0.05146009102463722","0.05146009102463722","0.05146009102463722"
"502","0.04958819970488548","0.04958819970488548","0.04958819970488548"
"503","0.05525302514433861","0.05525302514433861","0.05525302514433861"
"504","0.0684962198138237","0.0684962198138237","0.0684962198138237"
"505","0.10517969727516174","0.10517969727516174","0.10517969727516174"
"506","0.11981605738401413","0.11981605738401413","0.11981605738401413"
"507","0.061915073543787","0.061915073543787","0.061915073543787"
"508","0.06038500368595123","0.06038500368595123","0.06038500368595123"
"509","0.06399014592170715","0.06399014592170715","0.06399014592170715"
"510","0.05182519555091858","0.05182519555091858","0.05182519555091858"
"511","0.05615563318133354","0.05615563318133354","0.05615563318133354"
"512","0.07988189905881882","0.07988189905881882","0.07988189905881882"
"513","0.0472695529460907","0.0472695529460907","0.0472695529460907"
"514","0.09360841661691666","0.09360841661691666","0.09360841661691666"
"515","0.11462647467851639","0.11462647467851639","0.11462647467851639"
"516","0.03861897438764572","0.03861897438764572","0.03861897438764572"
"517","0.06440430134534836","0.06440430134534836","0.06440430134534836"
"518","0.07831034064292908","0.07831034064292908","0.07831034064292908"
"519","0.049770377576351166","0.049770377576351166","0.049770377576351166"
"520","0.07239392399787903","0.07239392399787903","0.07239392399787903"
"521","0.08929164707660675","0.08929164707660675","0.08929164707660675"
"522","0.044149480760097504","0.044149480760097504","0.044149480760097504"
"523","0.06623030453920364","0.06623030453920364","0.06623030453920364"
"524","0.11524845659732819","0.11524845659732819","0.11524845659732819"
"525","0.04746749997138977","0.04746749997138977","0.04746749997138977"
"526","0.0768347829580307","0.0768347829580307","0.0768347829580307"
"527","0.09785423427820206","0.09785423427820206","0.09785423427820206"
"528","0.040179427713155746","0.040179427713155746","0.040179427713155746"
"529","0.04881272464990616","0.04881272464990616","0.04881272464990616"
"530","0.0690322294831276","0.0690322294831276","0.0690322294831276"
"531","0.050087615847587585","0.050087615847587585","0.050087615847587585"
"532","0.06315574795007706","0.06315574795007706","0.06315574795007706"
"533","0.09931971877813339","0.09931971877813339","0.09931971877813339"
"534","0.06455233693122864","0.06455233693122864","0.06455233693122864"
"535","0.05703476816415787","0.05703476816415787","0.05703476816415787"
"536","0.04291693493723869","0.04291693493723869","0.04291693493723869"
"537","0.06874535977840424","0.06874535977840424","0.06874535977840424"
"538","0.0717099979519844","0.0717099979519844","0.0717099979519844"
"539","0.07074736058712006","0.07074736058712006","0.07074736058712006"
"540","0.052983514964580536","0.052983514964580536","0.052983514964580536"
"541","0.062384601682424545","0.062384601682424545","0.062384601682424545"
"542","0.07348480075597763","0.07348480075597763","0.07348480075597763"
"543","0.06156943365931511","0.06156943365931511","0.06156943365931511"
"544","0.05407505854964256","0.05407505854964256","0.05407505854964256"
"545","0.06050563231110573","0.06050563231110573","0.06050563231110573"
"546","0.04250186309218407","0.04250186309218407","0.04250186309218407"
"547","0.06320677697658539","0.06320677697658539","0.06320677697658539"
"548","0.11156629770994186","0.11156629770994186","0.11156629770994186"
"549","0.04134639725089073","0.04134639725089073","0.04134639725089073"
"550","0.043589577078819275","0.043589577078819275","0.043589577078819275"
"551","0.048597659915685654","0.048597659915685654","0.048597659915685654"
"552","0.07616417855024338","0.07616417855024338","0.07616417855024338"
"553","0.11111254245042801","0.11111254245042801","0.11111254245042801"
"554","0.14075583219528198","0.14075583219528198","0.14075583219528198"
"555","0.053968608379364014","0.053968608379364014","0.053968608379364014"
"556","0.04745104908943176","0.04745104908943176","0.04745104908943176"
"557","0.052328165620565414","0.052328165620565414","0.052328165620565414"
"558","0.05258810520172119","0.05258810520172119","0.05258810520172119"
"559","0.08320920914411545","0.08320920914411545","0.08320920914411545"
"560","0.10210190713405609","0.10210190713405609","0.10210190713405609"
"561","0.04994260147213936","0.04994260147213936","0.04994260147213936"
"562","0.06968574970960617","0.06968574970960617","0.06968574970960617"
"563","0.09717975556850433","0.09717975556850433","0.09717975556850433"
"564","0.05193625018000603","0.05193625018000603","0.05193625018000603"
"565","0.05311793088912964","0.05311793088912964","0.05311793088912964"
"566","0.05910530686378479","0.05910530686378479","0.05910530686378479"
"567","0.04779140651226044","0.04779140651226044","0.04779140651226044"
"568","0.04943864047527313","0.04943864047527313","0.04943864047527313"
"569","0.10793040692806244","0.10793040692806244","0.10793040692806244"
"570","0.0659385696053505","0.0659385696053505","0.0659385696053505"
"571","0.081229068338871","0.081229068338871","0.081229068338871"
"572","0.06728383898735046","0.06728383898735046","0.06728383898735046"
"573","0.04784427955746651","0.04784427955746651","0.04784427955746651"
"574","0.06814886629581451","0.06814886629581451","0.06814886629581451"
"575","0.07836448401212692","0.07836448401212692","0.07836448401212692"
"576","0.04839747026562691","0.04839747026562691","0.04839747026562691"
"577","0.06155455484986305","0.06155455484986305","0.06155455484986305"
"578","0.0825650617480278","0.0825650617480278","0.0825650617480278"
"579","0.0662456750869751","0.0662456750869751","0.0662456750869751"
"580","0.06314228475093842","0.06314228475093842","0.06314228475093842"
"581","0.06879298388957977","0.06879298388957977","0.06879298388957977"
"582","0.056527480483055115","0.056527480483055115","0.056527480483055115"
"583","0.054161157459020615","0.054161157459020615","0.054161157459020615"
"584","0.06180661916732788","0.06180661916732788","0.06180661916732788"
"585","0.04941943287849426","0.04941943287849426","0.04941943287849426"
"586","0.05989690124988556","0.05989690124988556","0.05989690124988556"
"587","0.07763904333114624","0.07763904333114624","0.07763904333114624"
"588","0.048290450125932693","0.048290450125932693","0.048290450125932693"
"589","0.054496992379426956","0.054496992379426956","0.054496992379426956"
"590","0.050879672169685364","0.050879672169685364","0.050879672169685364"
"591","0.09338729828596115","0.09338729828596115","0.09338729828596115"
"592","0.09495222568511963","0.09495222568511963","0.09495222568511963"
"593","0.12302804738283157","0.12302804738283157","0.12302804738283157"
"594","0.0551886186003685","0.0551886186003685","0.0551886186003685"
"595","0.05395401269197464","0.05395401269197464","0.05395401269197464"
"596","0.051969122141599655","0.051969122141599655","0.051969122141599655"
"597","0.04819132760167122","0.04819132760167122","0.04819132760167122"
"598","0.041274186223745346","0.041274186223745346","0.041274186223745346"
"599","0.044697511941194534","0.044697511941194534","0.044697511941194534"
"600","0.03626951202750206","0.03626951202750206","0.03626951202750206"
"601","0.05959146097302437","0.05959146097302437","0.05959146097302437"
"602","0.0876578688621521","0.0876578688621521","0.0876578688621521"
"603","0.05547191575169563","0.05547191575169563","0.05547191575169563"
"604","0.04572189971804619","0.04572189971804619","0.04572189971804619"
"605","0.05222148448228836","0.05222148448228836","0.05222148448228836"
"606","0.05298926681280136","0.05298926681280136","0.05298926681280136"
"607","0.06330195814371109","0.06330195814371109","0.06330195814371109"
"608","0.08345945179462433","0.08345945179462433","0.08345945179462433"
"609","0.0400344654917717","0.0400344654917717","0.0400344654917717"
"610","0.04266863316297531","0.04266863316297531","0.04266863316297531"
"611","0.06072568893432617","0.06072568893432617","0.06072568893432617"
"612","0.04640854895114899","0.04640854895114899","0.04640854895114899"
"613","0.06106550991535187","0.06106550991535187","0.06106550991535187"
"614","0.06584831327199936","0.06584831327199936","0.06584831327199936"
"615","0.04288182407617569","0.04288182407617569","0.04288182407617569"
"616","0.07258860021829605","0.07258860021829605","0.07258860021829605"
"617","0.08051835745573044","0.08051835745573044","0.08051835745573044"
"618","0.05516635626554489","0.05516635626554489","0.05516635626554489"
"619","0.08086997270584106","0.08086997270584106","0.08086997270584106"
"620","0.08944650739431381","0.08944650739431381","0.08944650739431381"
"621","0.03513005003333092","0.03513005003333092","0.03513005003333092"
"622","0.06867098063230515","0.06867098063230515","0.06867098063230515"
"623","0.08797204494476318","0.08797204494476318","0.08797204494476318"
"624","0.06538168340921402","0.06538168340921402","0.06538168340921402"
"625","0.046491920948028564","0.046491920948028564","0.046491920948028564"
"626","0.05053507909178734","0.05053507909178734","0.05053507909178734"
"627","0.05764912813901901","0.05764912813901901","0.05764912813901901"
"628","0.04799535870552063","0.04799535870552063","0.04799535870552063"
"629","0.05958391726016998","0.05958391726016998","0.05958391726016998"
"630","0.07055820524692535","0.07055820524692535","0.07055820524692535"
"631","0.06971516460180283","0.06971516460180283","0.06971516460180283"
"632","0.07255758345127106","0.07255758345127106","0.07255758345127106"
"633","0.03852922469377518","0.03852922469377518","0.03852922469377518"
"634","0.07908943295478821","0.07908943295478821","0.07908943295478821"
"635","0.10251424461603165","0.10251424461603165","0.10251424461603165"
"636","0.05842316895723343","0.05842316895723343","0.05842316895723343"
"637","0.03954107314348221","0.03954107314348221","0.03954107314348221"
"638","0.034503623843193054","0.034503623843193054","0.034503623843193054"
"639","0.03612156957387924","0.03612156957387924","0.03612156957387924"
"640","0.05035793408751488","0.05035793408751488","0.05035793408751488"
"641","0.07955173403024673","0.07955173403024673","0.07955173403024673"
"642","0.05930297076702118","0.05930297076702118","0.05930297076702118"
"643","0.05600578710436821","0.05600578710436821","0.05600578710436821"
"644","0.06154420226812363","0.06154420226812363","0.06154420226812363"
"645","0.03841457515954971","0.03841457515954971","0.03841457515954971"
"646","0.053515587002038956","0.053515587002038956","0.053515587002038956"
"647","0.07466983050107956","0.07466983050107956","0.07466983050107956"
"648","0.04544343799352646","0.04544343799352646","0.04544343799352646"
"649","0.03713700920343399","0.03713700920343399","0.03713700920343399"
"650","0.06536770612001419","0.06536770612001419","0.06536770612001419"
"651","0.037101417779922485","0.037101417779922485","0.037101417779922485"
"652","0.05522679165005684","0.05522679165005684","0.05522679165005684"
"653","0.07651877403259277","0.07651877403259277","0.07651877403259277"
"654","0.04605677351355553","0.04605677351355553","0.04605677351355553"
"655","0.06152303144335747","0.06152303144335747","0.06152303144335747"
"656","0.07586027681827545","0.07586027681827545","0.07586027681827545"
"657","0.03705486282706261","0.03705486282706261","0.03705486282706261"
"658","0.06199636682868004","0.06199636682868004","0.06199636682868004"
"659","0.08347705751657486","0.08347705751657486","0.08347705751657486"
"660","0.04246468469500542","0.04246468469500542","0.04246468469500542"
"661","0.04127059131860733","0.04127059131860733","0.04127059131860733"
"662","0.039148010313510895","0.039148010313510895","0.039148010313510895"
"663","0.07193886488676071","0.07193886488676071","0.07193886488676071"
"664","0.11210601776838303","0.11210601776838303","0.11210601776838303"
"665","0.10643811523914337","0.10643811523914337","0.10643811523914337"
"666","0.08821374922990799","0.08821374922990799","0.08821374922990799"
"667","0.1288144439458847","0.1288144439458847","0.1288144439458847"
"668","0.12670676410198212","0.12670676410198212","0.12670676410198212"
"669","0.043444957584142685","0.043444957584142685","0.043444957584142685"
"670","0.058796681463718414","0.058796681463718414","0.058796681463718414"
"671","0.05406423285603523","0.05406423285603523","0.05406423285603523"
"672","0.07175765186548233","0.07175765186548233","0.07175765186548233"
"673","0.083051398396492","0.083051398396492","0.083051398396492"
"674","0.0863022729754448","0.0863022729754448","0.0863022729754448"
"675","0.06542644649744034","0.06542644649744034","0.06542644649744034"
"676","0.07648943364620209","0.07648943364620209","0.07648943364620209"
"677","0.134271040558815","0.134271040558815","0.134271040558815"
"678","0.03755827993154526","0.03755827993154526","0.03755827993154526"
"679","0.047817412763834","0.047817412763834","0.047817412763834"
"680","0.06065458804368973","0.06065458804368973","0.06065458804368973"
"681","0.06267274171113968","0.06267274171113968","0.06267274171113968"
"682","0.07941718399524689","0.07941718399524689","0.07941718399524689"
"683","0.07659968733787537","0.07659968733787537","0.07659968733787537"
"684","0.05236506834626198","0.05236506834626198","0.05236506834626198"
"685","0.07750924676656723","0.07750924676656723","0.07750924676656723"
"686","0.0802108496427536","0.0802108496427536","0.0802108496427536"
"687","0.0442998930811882","0.0442998930811882","0.0442998930811882"
"688","0.04682045057415962","0.04682045057415962","0.04682045057415962"
"689","0.06691348552703857","0.06691348552703857","0.06691348552703857"
"690","0.05116776376962662","0.05116776376962662","0.05116776376962662"
"691","0.04832662269473076","0.04832662269473076","0.04832662269473076"
"692","0.05670250207185745","0.05670250207185745","0.05670250207185745"
"693","0.03885737061500549","0.03885737061500549","0.03885737061500549"
"694","0.053951654583215714","0.053951654583215714","0.053951654583215714"
"695","0.06365964561700821","0.06365964561700821","0.06365964561700821"
"696","0.035971809178590775","0.035971809178590775","0.035971809178590775"
"697","0.08138174563646317","0.08138174563646317","0.08138174563646317"
"698","0.05700485780835152","0.05700485780835152","0.05700485780835152"
"699","0.06598812341690063","0.06598812341690063","0.06598812341690063"
"700","0.07846082746982574","0.07846082746982574","0.07846082746982574"
"701","0.07335149496793747","0.07335149496793747","0.07335149496793747"
"702","0.06627538055181503","0.06627538055181503","0.06627538055181503"
"703","0.05979292467236519","0.05979292467236519","0.05979292467236519"
"704","0.06319837272167206","0.06319837272167206","0.06319837272167206"
"705","0.0692189633846283","0.0692189633846283","0.0692189633846283"
"706","0.0683152973651886","0.0683152973651886","0.0683152973651886"
"707","0.0572730228304863","0.0572730228304863","0.0572730228304863"
"708","0.04196635261178017","0.04196635261178017","0.04196635261178017"
"709","0.045970577746629715","0.045970577746629715","0.045970577746629715"
"710","0.06371774524450302","0.06371774524450302","0.06371774524450302"
"711","0.04693450406193733","0.04693450406193733","0.04693450406193733"
"712","0.07470986247062683","0.07470986247062683","0.07470986247062683"
"713","0.06292819231748581","0.06292819231748581","0.06292819231748581"
"714","0.061187855899333954","0.061187855899333954","0.061187855899333954"
"715","0.09323606640100479","0.09323606640100479","0.09323606640100479"
"716","0.07892584800720215","0.07892584800720215","0.07892584800720215"
"717","0.0449853353202343","0.0449853353202343","0.0449853353202343"
"718","0.04359913989901543","0.04359913989901543","0.04359913989901543"
"719","0.03666737675666809","0.03666737675666809","0.03666737675666809"
"720","0.05585966259241104","0.05585966259241104","0.05585966259241104"
"721","0.037871379405260086","0.037871379405260086","0.037871379405260086"
"722","0.046964287757873535","0.046964287757873535","0.046964287757873535"
"723","0.06115402653813362","0.06115402653813362","0.06115402653813362"
"724","0.04821331799030304","0.04821331799030304","0.04821331799030304"
"725","0.06036153808236122","0.06036153808236122","0.06036153808236122"
"726","0.04733133316040039","0.04733133316040039","0.04733133316040039"
"727","0.07586846500635147","0.07586846500635147","0.07586846500635147"
"728","0.0991782397031784","0.0991782397031784","0.0991782397031784"
"729","0.05602231249213219","0.05602231249213219","0.05602231249213219"
"730","0.08547202497720718","0.08547202497720718","0.08547202497720718"
"731","0.0960637778043747","0.0960637778043747","0.0960637778043747"
"732","0.04834765940904617","0.04834765940904617","0.04834765940904617"
"733","0.05184781923890114","0.05184781923890114","0.05184781923890114"
"734","0.04993555694818497","0.04993555694818497","0.04993555694818497"
"735","0.05483967438340187","0.05483967438340187","0.05483967438340187"
"736","0.05780239775776863","0.05780239775776863","0.05780239775776863"
"737","0.09296977519989014","0.09296977519989014","0.09296977519989014"
"738","0.04953724518418312","0.04953724518418312","0.04953724518418312"
"739","0.07327821105718613","0.07327821105718613","0.07327821105718613"
"740","0.08853280544281006","0.08853280544281006","0.08853280544281006"
"741","0.0557379387319088","0.0557379387319088","0.0557379387319088"
"742","0.09897308796644211","0.09897308796644211","0.09897308796644211"
"743","0.11090070754289627","0.11090070754289627","0.11090070754289627"
"744","0.04646172374486923","0.04646172374486923","0.04646172374486923"
"745","0.0607566311955452","0.0607566311955452","0.0607566311955452"
"746","0.0637369453907013","0.0637369453907013","0.0637369453907013"
"747","0.053733840584754944","0.053733840584754944","0.053733840584754944"
"748","0.049690116196870804","0.049690116196870804","0.049690116196870804"
"749","0.048093702644109726","0.048093702644109726","0.048093702644109726"
"750","0.044122446328401566","0.044122446328401566","0.044122446328401566"
"751","0.04126080125570297","0.04126080125570297","0.04126080125570297"
"752","0.05109799653291702","0.05109799653291702","0.05109799653291702"
"753","0.0435907281935215","0.0435907281935215","0.0435907281935215"
"754","0.03666362911462784","0.03666362911462784","0.03666362911462784"
"755","0.04964994639158249","0.04964994639158249","0.04964994639158249"
"756","0.06075650453567505","0.06075650453567505","0.06075650453567505"
"757","0.056146372109651566","0.056146372109651566","0.056146372109651566"
"758","0.13056495785713196","0.13056495785713196","0.13056495785713196"
"759","0.04056720435619354","0.04056720435619354","0.04056720435619354"
"760","0.04611613228917122","0.04611613228917122","0.04611613228917122"
"761","0.09656793624162674","0.09656793624162674","0.09656793624162674"
"762","0.05848418548703194","0.05848418548703194","0.05848418548703194"
"763","0.04844603314995766","0.04844603314995766","0.04844603314995766"
"764","0.040239542722702026","0.040239542722702026","0.040239542722702026"
"765","0.055698882788419724","0.055698882788419724","0.055698882788419724"
"766","0.061556510627269745","0.061556510627269745","0.061556510627269745"
"767","0.05517430230975151","0.05517430230975151","0.05517430230975151"
"768","0.05748755484819412","0.05748755484819412","0.05748755484819412"
"769","0.09686348587274551","0.09686348587274551","0.09686348587274551"
"770","0.09957533329725266","0.09957533329725266","0.09957533329725266"
"771","0.05216679722070694","0.05216679722070694","0.05216679722070694"
"772","0.05511646717786789","0.05511646717786789","0.05511646717786789"
"773","0.04965066537261009","0.04965066537261009","0.04965066537261009"
"774","0.050399068742990494","0.050399068742990494","0.050399068742990494"
"775","0.07291076332330704","0.07291076332330704","0.07291076332330704"
"776","0.07205754518508911","0.07205754518508911","0.07205754518508911"
"777","0.07429449260234833","0.07429449260234833","0.07429449260234833"
"778","0.07013212889432907","0.07013212889432907","0.07013212889432907"
"779","0.12690094113349915","0.12690094113349915","0.12690094113349915"
"780","0.055021144449710846","0.055021144449710846","0.055021144449710846"
"781","0.04529055953025818","0.04529055953025818","0.04529055953025818"
"782","0.06259047240018845","0.06259047240018845","0.06259047240018845"
"783","0.041285283863544464","0.041285283863544464","0.041285283863544464"
"784","0.07883948087692261","0.07883948087692261","0.07883948087692261"
"785","0.09311340004205704","0.09311340004205704","0.09311340004205704"
"786","0.0671851709485054","0.0671851709485054","0.0671851709485054"
"787","0.057864390313625336","0.057864390313625336","0.057864390313625336"
"788","0.06803537905216217","0.06803537905216217","0.06803537905216217"
"789","0.056668806821107864","0.056668806821107864","0.056668806821107864"
"790","0.07330912351608276","0.07330912351608276","0.07330912351608276"
"791","0.06988532096147537","0.06988532096147537","0.06988532096147537"
"792","0.0725165605545044","0.0725165605545044","0.0725165605545044"
"793","0.07072058320045471","0.07072058320045471","0.07072058320045471"
"794","0.057022400200366974","0.057022400200366974","0.057022400200366974"
"795","0.04866272956132889","0.04866272956132889","0.04866272956132889"
"796","0.06887583434581757","0.06887583434581757","0.06887583434581757"
"797","0.12541136145591736","0.12541136145591736","0.12541136145591736"
"798","0.06530974805355072","0.06530974805355072","0.06530974805355072"
"799","0.09842294454574585","0.09842294454574585","0.09842294454574585"
"800","0.08320451527833939","0.08320451527833939","0.08320451527833939"
"801","0.06527316570281982","0.06527316570281982","0.06527316570281982"
"802","0.05130057781934738","0.05130057781934738","0.05130057781934738"
"803","0.05126640573143959","0.05126640573143959","0.05126640573143959"
"804","0.061844997107982635","0.061844997107982635","0.061844997107982635"
"805","0.05208420008420944","0.05208420008420944","0.05208420008420944"
"806","0.06264015287160873","0.06264015287160873","0.06264015287160873"
"807","0.05392894521355629","0.05392894521355629","0.05392894521355629"
"808","0.05818513408303261","0.05818513408303261","0.05818513408303261"
"809","0.04756113514304161","0.04756113514304161","0.04756113514304161"
"810","0.06380509585142136","0.06380509585142136","0.06380509585142136"
"811","0.11380635201931","0.11380635201931","0.11380635201931"
"812","0.08770890533924103","0.08770890533924103","0.08770890533924103"
"813","0.059377606958150864","0.059377606958150864","0.059377606958150864"
"814","0.07264252007007599","0.07264252007007599","0.07264252007007599"
"815","0.08520228415727615","0.08520228415727615","0.08520228415727615"
"816","0.048733483999967575","0.048733483999967575","0.048733483999967575"
"817","0.059233371168375015","0.059233371168375015","0.059233371168375015"
"818","0.06926900893449783","0.06926900893449783","0.06926900893449783"
"819","0.07205567508935928","0.07205567508935928","0.07205567508935928"
"820","0.10121873766183853","0.10121873766183853","0.10121873766183853"
"821","0.11032017320394516","0.11032017320394516","0.11032017320394516"
"822","0.05709107220172882","0.05709107220172882","0.05709107220172882"
"823","0.050330452620983124","0.050330452620983124","0.050330452620983124"
"824","0.05963624641299248","0.05963624641299248","0.05963624641299248"
"825","0.04759910702705383","0.04759910702705383","0.04759910702705383"
"826","0.08660601824522018","0.08660601824522018","0.08660601824522018"
"827","0.09638368338346481","0.09638368338346481","0.09638368338346481"
"828","0.05456309765577316","0.05456309765577316","0.05456309765577316"
"829","0.053251635283231735","0.053251635283231735","0.053251635283231735"
"830","0.05005883052945137","0.05005883052945137","0.05005883052945137"
"831","0.05086565017700195","0.05086565017700195","0.05086565017700195"
"832","0.04848042130470276","0.04848042130470276","0.04848042130470276"
"833","0.10108868777751923","0.10108868777751923","0.10108868777751923"
"834","0.04435595124959946","0.04435595124959946","0.04435595124959946"
"835","0.04079749807715416","0.04079749807715416","0.04079749807715416"
"836","0.03937693312764168","0.03937693312764168","0.03937693312764168"
"837","0.035917092114686966","0.035917092114686966","0.035917092114686966"
"838","0.05558225139975548","0.05558225139975548","0.05558225139975548"
"839","0.0884370505809784","0.0884370505809784","0.0884370505809784"
"840","0.045993272215127945","0.045993272215127945","0.045993272215127945"
"841","0.07484783977270126","0.07484783977270126","0.07484783977270126"
"842","0.10732382535934448","0.10732382535934448","0.10732382535934448"
"843","0.039305999875068665","0.039305999875068665","0.039305999875068665"
"844","0.029142972081899643","0.029142972081899643","0.029142972081899643"
"845","0.04317270591855049","0.04317270591855049","0.04317270591855049"
"846","0.04328697919845581","0.04328697919845581","0.04328697919845581"
"847","0.046781979501247406","0.046781979501247406","0.046781979501247406"
"848","0.07310867309570312","0.07310867309570312","0.07310867309570312"
"849","0.03351541981101036","0.03351541981101036","0.03351541981101036"
"850","0.05203159898519516","0.05203159898519516","0.05203159898519516"
"851","0.050714194774627686","0.050714194774627686","0.050714194774627686"
"852","0.04337465390563011","0.04337465390563011","0.04337465390563011"
"853","0.050101388245821","0.050101388245821","0.050101388245821"
"854","0.08977910876274109","0.08977910876274109","0.08977910876274109"
"855","0.056967735290527344","0.056967735290527344","0.056967735290527344"
"856","0.049177076667547226","0.049177076667547226","0.049177076667547226"
"857","0.06380601972341537","0.06380601972341537","0.06380601972341537"
"858","0.04389296844601631","0.04389296844601631","0.04389296844601631"
"859","0.03430527448654175","0.03430527448654175","0.03430527448654175"
"860","0.0548982247710228","0.0548982247710228","0.0548982247710228"
"861","0.07502460479736328","0.07502460479736328","0.07502460479736328"
"862","0.06936965882778168","0.06936965882778168","0.06936965882778168"
"863","0.08170516788959503","0.08170516788959503","0.08170516788959503"
"864","0.07115434110164642","0.07115434110164642","0.07115434110164642"
"865","0.059009719640016556","0.059009719640016556","0.059009719640016556"
"866","0.0527302548289299","0.0527302548289299","0.0527302548289299"
"867","0.044692765921354294","0.044692765921354294","0.044692765921354294"
"868","0.06934621185064316","0.06934621185064316","0.06934621185064316"
"869","0.06638175249099731","0.06638175249099731","0.06638175249099731"
"870","0.06988278776407242","0.06988278776407242","0.06988278776407242"
"871","0.10068944841623306","0.10068944841623306","0.10068944841623306"
"872","0.10995461791753769","0.10995461791753769","0.10995461791753769"
"873","0.04749668389558792","0.04749668389558792","0.04749668389558792"
"874","0.08744948357343674","0.08744948357343674","0.08744948357343674"
"875","0.08063551038503647","0.08063551038503647","0.08063551038503647"
"876","0.05852702260017395","0.05852702260017395","0.05852702260017395"
"877","0.0587725006043911","0.0587725006043911","0.0587725006043911"
"878","0.06202169880270958","0.06202169880270958","0.06202169880270958"
"879","0.08047109842300415","0.08047109842300415","0.08047109842300415"
"880","0.09139633923768997","0.09139633923768997","0.09139633923768997"
"881","0.1539502888917923","0.1539502888917923","0.1539502888917923"
"882","0.05191757529973984","0.05191757529973984","0.05191757529973984"
"883","0.04836767539381981","0.04836767539381981","0.04836767539381981"
"884","0.04648660123348236","0.04648660123348236","0.04648660123348236"
"885","0.06313946843147278","0.06313946843147278","0.06313946843147278"
"886","0.06167599558830261","0.06167599558830261","0.06167599558830261"
"887","0.051549725234508514","0.051549725234508514","0.051549725234508514"
"888","0.043103765696287155","0.043103765696287155","0.043103765696287155"
"889","0.058209557086229324","0.058209557086229324","0.058209557086229324"
"890","0.08746855705976486","0.08746855705976486","0.08746855705976486"
"891","0.05479521304368973","0.05479521304368973","0.05479521304368973"
"892","0.05709049850702286","0.05709049850702286","0.05709049850702286"
"893","0.05692867934703827","0.05692867934703827","0.05692867934703827"
"894","0.057401467114686966","0.057401467114686966","0.057401467114686966"
